XREF_HIERARCHY_KEY,FK_REPORT_KEY,HIERARCHY_GROUP_NAME,LEVEL_1_SORT,LEVEL_1,LEVEL_2_SORT,LEVEL_2,LEVEL_3_SORT,LEVEL_3,LEVEL_4_SORT,LEVEL_4,LEVEL_5_SORT,LEVEL_5,LEVEL_6_SORT,LEVEL_6,LEVEL_7_SORT,LEVEL_7,LEVEL_8_SORT,LEVEL_8,LEVEL_9_SORT,LEVEL_9,ID_NAME,ID,ID_SOURCE,ID_TABLE,ID_SCHEMA,ID_DATABASE,GROUP_FILTER_PRECEDENCE,DO_NOT_EXPAND_FLAG,IS_SECURED_FLAG,SPLIT_ACTIVE_FLAG,EXCLUSION_FLAG,CALCULATION_FLAG,ACTIVE_FLAG,VOLUME_FLAG,ID_UNPIVOT_FLAG,ID_ROW_FLAG,REMOVE_FROM_TOTALS,FILTER_GROUP_1,FILTER_GROUP_2,FILTER_GROUP_3,FILTER_GROUP_4,FORMULA_GROUP,SIGN_CHANGE_FLAG,FORMULA_PRECEDENCE,FORMULA_PARAM_REF,ARITHMETIC_LOGIC,FORMULA_PARAM2_CONST_NUMBER,CREATE_NEW_COLUMN
1001,1,Lease Operating Statement,1,Upstream,0,Volumes,5,Oil (BBL),5,Oil (BBL),999,N/A,0,,0,,0,,0,,,4-10-150-513,MINOR_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,true,false,true,false,Volumes,VolumesOil (BBL),,,Total MCFE,false,1,Total MCFE,Multiply,7,true
1002,1,Lease Operating Statement,1,Upstream,0,Volumes,5,Oil (BBL),5,Oil (BBL),999,N/A,0,,0,,0,,0,,,4-10-100-501,MINOR_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,true,false,true,false,Volumes,VolumesOil (BBL),,,Total MCFE,false,1,Total MCFE,Multiply,7,true
1003,1,Lease Operating Statement,1,Upstream,0,Volumes,5,Oil (BBL),5,Oil (BBL),999,N/A,0,,0,,0,,0,,,513-990,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,true,false,true,true,false,true,false,Volumes,VolumesOil (BBL),,,Total MCFE,false,1,Total MCFE,Multiply,7,true
1004,2,Lease Operating Statement,1,Upstream,0,Volumes,6,Gas (MCF),6,Gas (MCF),999,N/A,0,,0,,0,,0,,,4-10-100-502,MINOR_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,true,false,true,false,Volumes,VolumesGas (MCF),,,Total MCFE,false,0,,,,true
1005,2,Lease Operating Statement,1,Upstream,0,Volumes,6,Gas (MCF),6,Gas (MCF),999,N/A,0,,0,,0,,0,,,4-10-150-510,MINOR_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,true,false,true,false,Volumes,VolumesGas (MCF),,,Total MCFE,false,0,,,,true
1006,3,Lease Operating Statement,1,Upstream,0,Volumes,7,NGL (GAL),7,NGL (GAL),999,N/A,0,,0,,0,,0,,,4-10-100-503,MINOR_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,true,false,true,false,Volumes,VolumesNGL (GAL),,,Total MCFE,false,1,Total MCFE,Divide,7,true
1007,3,Lease Operating Statement,1,Upstream,0,Volumes,7,NGL (GAL),7,NGL (GAL),999,N/A,0,,0,,0,,0,,,4-10-150-512,MINOR_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,true,false,true,false,Volumes,VolumesNGL (GAL),,,Total MCFE,false,1,Total MCFE,Divide,7,true
1008,5,Lease Operating Statement,1,Upstream,2,Revenue,1,Oil,1,Oil,999,N/A,0,,0,,0,,0,,,4-10-150-513,MINOR_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Revenue,RevenueOil,,,Total Revenue,false,0,,,,false
1009,5,Lease Operating Statement,1,Upstream,2,Revenue,1,Oil,1,Oil,999,N/A,0,,0,,0,,0,,,4-10-100-501,MINOR_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Revenue,RevenueOil,,,Total Revenue,false,0,,,,false
1010,5,Lease Operating Statement,1,Upstream,2,Revenue,1,Oil,1,Oil,999,N/A,0,,0,,0,,0,,,513-990,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,true,false,true,false,false,true,false,Revenue,RevenueOil,,,Total Revenue,false,0,,,,false
1011,6,Lease Operating Statement,1,Upstream,2,Revenue,2,Gas,2,Gas,999,N/A,0,,0,,0,,0,,,4-10-100-502,MINOR_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Revenue,RevenueGas,,,Total Revenue,false,0,,,,false
1012,7,Lease Operating Statement,1,Upstream,2,Revenue,3,NGL,3,NGL,999,N/A,0,,0,,0,,0,,,4-10-100-503,MINOR_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Revenue,RevenueNGL,,,Total Revenue,false,0,,,,false
1013,7,Lease Operating Statement,1,Upstream,2,Revenue,3,NGL,3,NGL,999,N/A,0,,0,,0,,0,,,4-10-150-512,MINOR_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Revenue,RevenueNGL,,,Total Revenue,false,0,,,,false
1014,9,Lease Operating Statement,1,Upstream,6,Taxes,13,Production Tax,13,Gas Prod Tax,999,N/A,0,,0,,0,,0,,,602-990,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesProduction TaxGas Prod Tax,,,Total Taxes,true,0,,,,false
1015,10,Lease Operating Statement,1,Upstream,6,Taxes,13,Production Tax,14,NGL Prod Tax,999,N/A,0,,0,,0,,0,,,603-990,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesProduction TaxNGL Prod Tax,,,Total Taxes,true,0,,,,false
1016,11,Lease Operating Statement,1,Upstream,6,Taxes,13,Production Tax,15,Oil Prod Tax,999,N/A,0,,0,,0,,0,,,601-990,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesProduction TaxOil Prod Tax,,,Total Taxes,true,0,,,,false
1017,12,Lease Operating Statement,1,Upstream,6,Taxes,14,Ad Valorem,18,Gas Ad Val,999,N/A,0,,0,,0,,0,,,320-130,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,2,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesAd ValoremGas Ad Val,,,Total Taxes,true,0,,,,false
1018,12,Lease Operating Statement,1,Upstream,6,Taxes,14,Ad Valorem,18,Gas Ad Val,999,N/A,0,,0,,0,,0,,,GAS,PRODUCT_CODE,DIM_PRODUCT,ENERTIA,EDW,2,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesAd ValoremGas Ad Val,,,Total Taxes,true,0,,,,false
1019,12,Lease Operating Statement,1,Upstream,6,Taxes,14,Ad Valorem,18,Gas Ad Val,999,N/A,0,,0,,0,,0,,,602-122,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesAd ValoremGas Ad Val,,,Total Taxes,true,0,,,,false
1020,12,Lease Operating Statement,1,Upstream,6,Taxes,14,Ad Valorem,18,Gas Ad Val,999,N/A,0,,0,,0,,0,,,602-112,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesAd ValoremGas Ad Val,,,Total Taxes,true,0,,,,false
1021,13,Lease Operating Statement,1,Upstream,6,Taxes,14,Ad Valorem,19,NGL Ad Val,999,N/A,0,,0,,0,,0,,,320-130,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesAd ValoremNGL Ad Val,,,Total Taxes,true,0,,,,false
1022,13,Lease Operating Statement,1,Upstream,6,Taxes,14,Ad Valorem,19,NGL Ad Val,999,N/A,0,,0,,0,,0,,,NGL,PRODUCT_CODE,DIM_PRODUCT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesAd ValoremNGL Ad Val,,,Total Taxes,true,0,,,,false
1023,13,Lease Operating Statement,1,Upstream,6,Taxes,14,Ad Valorem,19,NGL Ad Val,999,N/A,0,,0,,0,,0,,,603-122,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesAd ValoremNGL Ad Val,,,Total Taxes,true,0,,,,false
1024,13,Lease Operating Statement,1,Upstream,6,Taxes,14,Ad Valorem,19,NGL Ad Val,999,N/A,0,,0,,0,,0,,,603-112,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesAd ValoremNGL Ad Val,,,Total Taxes,true,0,,,,false
1025,14,Lease Operating Statement,1,Upstream,6,Taxes,14,Ad Valorem,20,Oil Ad Val,999,N/A,0,,0,,0,,0,,,320-130,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,2,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesAd ValoremOil Ad Val,,,Total Taxes,true,0,,,,false
1026,14,Lease Operating Statement,1,Upstream,6,Taxes,14,Ad Valorem,20,Oil Ad Val,999,N/A,0,,0,,0,,0,,,OIL,PRODUCT_CODE,DIM_PRODUCT,ENERTIA,EDW,2,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesAd ValoremOil Ad Val,,,Total Taxes,true,0,,,,false
1027,14,Lease Operating Statement,1,Upstream,6,Taxes,14,Ad Valorem,20,Oil Ad Val,999,N/A,0,,0,,0,,0,,,601-122,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesAd ValoremOil Ad Val,,,Total Taxes,true,0,,,,false
1028,14,Lease Operating Statement,1,Upstream,6,Taxes,14,Ad Valorem,20,Oil Ad Val,999,N/A,0,,0,,0,,0,,,601-112,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesAd ValoremOil Ad Val,,,Total Taxes,true,0,,,,false
1029,15,Lease Operating Statement,1,Upstream,6,Taxes,15,Severance Tax,21,Gas Sev Tax,999,N/A,0,,0,,0,,0,,,320-110,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,2,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesSeverance TaxGas Sev Tax,,,Total Taxes,true,0,,,,false
1030,15,Lease Operating Statement,1,Upstream,6,Taxes,15,Severance Tax,21,Gas Sev Tax,999,N/A,0,,0,,0,,0,,,GAS,PRODUCT_CODE,DIM_PRODUCT,ENERTIA,EDW,2,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesSeverance TaxGas Sev Tax,,,Total Taxes,true,0,,,,false
1031,15,Lease Operating Statement,1,Upstream,6,Taxes,15,Severance Tax,21,Gas Sev Tax,999,N/A,0,,0,,0,,0,,,602-120,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesSeverance TaxGas Sev Tax,,,Total Taxes,true,0,,,,false
1032,15,Lease Operating Statement,1,Upstream,6,Taxes,15,Severance Tax,21,Gas Sev Tax,999,N/A,0,,0,,0,,0,,,602-110,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesSeverance TaxGas Sev Tax,,,Total Taxes,true,0,,,,false
1033,16,Lease Operating Statement,1,Upstream,6,Taxes,15,Severance Tax,22,NGL Sev Tax,999,N/A,0,,0,,0,,0,,,320-110,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,2,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesSeverance TaxNGL Sev Tax,,,Total Taxes,true,0,,,,false
1034,16,Lease Operating Statement,1,Upstream,6,Taxes,15,Severance Tax,22,NGL Sev Tax,999,N/A,0,,0,,0,,0,,,NGL,PRODUCT_CODE,DIM_PRODUCT,ENERTIA,EDW,2,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesSeverance TaxNGL Sev Tax,,,Total Taxes,true,0,,,,false
1035,16,Lease Operating Statement,1,Upstream,6,Taxes,15,Severance Tax,22,NGL Sev Tax,999,N/A,0,,0,,0,,0,,,603-120,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesSeverance TaxNGL Sev Tax,,,Total Taxes,true,0,,,,false
1036,16,Lease Operating Statement,1,Upstream,6,Taxes,15,Severance Tax,22,NGL Sev Tax,999,N/A,0,,0,,0,,0,,,603-110,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesSeverance TaxNGL Sev Tax,,,Total Taxes,true,0,,,,false
1037,17,Lease Operating Statement,1,Upstream,6,Taxes,15,Severance Tax,23,Oil Sev Tax,999,N/A,0,,0,,0,,0,,,320-110,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,2,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesSeverance TaxOil Sev Tax,,,Total Taxes,true,0,,,,false
1038,17,Lease Operating Statement,1,Upstream,6,Taxes,15,Severance Tax,23,Oil Sev Tax,999,N/A,0,,0,,0,,0,,,OIL,PRODUCT_CODE,DIM_PRODUCT,ENERTIA,EDW,2,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesSeverance TaxOil Sev Tax,,,Total Taxes,true,0,,,,false
1039,17,Lease Operating Statement,1,Upstream,6,Taxes,15,Severance Tax,23,Oil Sev Tax,999,N/A,0,,0,,0,,0,,,601-120,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesSeverance TaxOil Sev Tax,,,Total Taxes,true,0,,,,false
1040,17,Lease Operating Statement,1,Upstream,6,Taxes,15,Severance Tax,23,Oil Sev Tax,999,N/A,0,,0,,0,,0,,,601-110,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesSeverance TaxOil Sev Tax,,,Total Taxes,true,0,,,,false
1041,18,Lease Operating Statement,1,Upstream,6,Taxes,16,Conservation Taxes,24,Gas Conservation Tax,999,N/A,0,,0,,0,,0,,,320-120,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesConservation TaxesGas Conservation Tax,,,Total Taxes,true,0,,,,false
1042,18,Lease Operating Statement,1,Upstream,6,Taxes,16,Conservation Taxes,24,Gas Conservation Tax,999,N/A,0,,0,,0,,0,,,GAS,PRODUCT_CODE,DIM_PRODUCT,ENERTIA,EDW,2,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesConservation TaxesGas Conservation Tax,,,Total Taxes,true,0,,,,false
1043,18,Lease Operating Statement,1,Upstream,6,Taxes,16,Conservation Taxes,24,Gas Conservation Tax,999,N/A,0,,0,,0,,0,,,602-121,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,2,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesConservation TaxesGas Conservation Tax,,,Total Taxes,true,0,,,,false
1044,18,Lease Operating Statement,1,Upstream,6,Taxes,16,Conservation Taxes,24,Gas Conservation Tax,999,N/A,0,,0,,0,,0,,,602-111,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesConservation TaxesGas Conservation Tax,,,Total Taxes,true,0,,,,false
1045,19,Lease Operating Statement,1,Upstream,6,Taxes,16,Conservation Taxes,25,NGL Conservation Tax,999,N/A,0,,0,,0,,0,,,320-120,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,2,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesConservation TaxesNGL Conservation Tax,,,Total Taxes,true,0,,,,false
1046,19,Lease Operating Statement,1,Upstream,6,Taxes,16,Conservation Taxes,25,NGL Conservation Tax,999,N/A,0,,0,,0,,0,,,NGL,PRODUCT_CODE,DIM_PRODUCT,ENERTIA,EDW,2,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesConservation TaxesNGL Conservation Tax,,,Total Taxes,true,0,,,,false
1047,19,Lease Operating Statement,1,Upstream,6,Taxes,16,Conservation Taxes,25,NGL Conservation Tax,999,N/A,0,,0,,0,,0,,,603-121,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesConservation TaxesNGL Conservation Tax,,,Total Taxes,true,0,,,,false
1048,19,Lease Operating Statement,1,Upstream,6,Taxes,16,Conservation Taxes,25,NGL Conservation Tax,999,N/A,0,,0,,0,,0,,,603-111,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesConservation TaxesNGL Conservation Tax,,,Total Taxes,true,0,,,,false
1049,20,Lease Operating Statement,1,Upstream,6,Taxes,16,Conservation Taxes,26,Oil Conservation Tax,999,N/A,0,,0,,0,,0,,,320-120,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,2,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesConservation TaxesOil Conservation Tax,,,Total Taxes,true,0,,,,false
1050,20,Lease Operating Statement,1,Upstream,6,Taxes,16,Conservation Taxes,26,Oil Conservation Tax,999,N/A,0,,0,,0,,0,,,OIL,PRODUCT_CODE,DIM_PRODUCT,ENERTIA,EDW,2,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesConservation TaxesOil Conservation Tax,,,Total Taxes,true,0,,,,false
1051,20,Lease Operating Statement,1,Upstream,6,Taxes,16,Conservation Taxes,26,Oil Conservation Tax,999,N/A,0,,0,,0,,0,,,601-121,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesConservation TaxesOil Conservation Tax,,,Total Taxes,true,0,,,,false
1052,20,Lease Operating Statement,1,Upstream,6,Taxes,16,Conservation Taxes,26,Oil Conservation Tax,999,N/A,0,,0,,0,,0,,,601-111,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesConservation TaxesOil Conservation Tax,,,Total Taxes,true,0,,,,false
1053,21,Lease Operating Statement,1,Upstream,6,Taxes,17,Other Production Taxes,27,Gas Other Prod Tax,999,N/A,0,,0,,0,,0,,,602-123,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesOther Production TaxesGas Other Prod Tax,,,Total Taxes,true,0,,,,false
1054,21,Lease Operating Statement,1,Upstream,6,Taxes,17,Other Production Taxes,27,Gas Other Prod Tax,999,N/A,0,,0,,0,,0,,,602-113,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Taxes,TaxesOther Production TaxesGas Other Prod Tax,,,Total Taxes,true,0,,,,false
1055,23,Lease Operating Statement,1,Upstream,8,Deducts,19,Transportation,28,Transportation,999,N/A,0,,0,,0,,0,,,5-10-200-611,MINOR_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Deducts,DeductsTransportation,,,Total Deducts,true,0,,,,false
1056,23,Lease Operating Statement,1,Upstream,8,Deducts,19,Transportation,28,Transportation,999,N/A,0,,0,,0,,0,,,MKTE700,BILLING_CATEGORY_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Deducts,DeductsTransportation,,,Total Deducts,true,0,,,,false
1057,23,Lease Operating Statement,1,Upstream,8,Deducts,19,Transportation,28,Transportation,999,N/A,0,,0,,0,,0,,,MOE700,BILLING_CATEGORY_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Deducts,DeductsTransportation,,,Total Deducts,true,0,,,,false
1058,23,Lease Operating Statement,1,Upstream,8,Deducts,19,Transportation,28,Transportation,999,N/A,0,,0,,0,,0,,,LOE700,BILLING_CATEGORY_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Deducts,DeductsTransportation,,,Total Deducts,true,0,,,,false
1059,23,Lease Operating Statement,1,Upstream,8,Deducts,19,Transportation,28,Transportation,999,N/A,0,,0,,0,,0,,,LOE701,BILLING_CATEGORY_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Deducts,DeductsTransportation,,,Total Deducts,true,0,,,,false
1060,24,Lease Operating Statement,1,Upstream,8,Deducts,20,Gathering,29,Gathering,999,N/A,0,,0,,0,,0,,,5-10-200-610,MINOR_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Deducts,DeductsGathering,,,Total Deducts,true,0,,,,false
1061,25,Lease Operating Statement,1,Upstream,8,Deducts,21,Treating & Processing,39,Treating & Processing,999,N/A,0,,0,,0,,0,,,5-10-200-612,MINOR_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Deducts,DeductsTreating & Processing,,,Total Deducts,true,0,,,,false
1062,26,Lease Operating Statement,1,Upstream,8,Deducts,22,Compression,31,Compression,999,N/A,0,,0,,0,,0,,,5-10-200-613,MINOR_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Deducts,DeductsCompression,,,Total Deducts,true,0,,,,false
